[DEBUG] [2021-08-28 15:00:01] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 1.15.226.19:20201, seq : 2b1f4650db8b49e684c4478afa5f9265, msgType : 19
[DEBUG] [2021-08-28 15:00:35] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 1.15.226.19:20200, seq : 8b8c6ce32e10426195f5ea6c5ac5ff2f, msgType : 19
[DEBUG] [2021-08-28 15:00:36] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 1.15.226.19:20200, seq : 228b09c345cf4a0b87512e4cbe4586de, msgType : 18
[DEBUG] [2021-08-28 15:00:36] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 1.15.226.19:20201, seq : 9206b3f37bab450d8562b0ce28247a8d, msgType : 18
[DEBUG] [2021-08-28 15:00:37] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 1.15.226.19:20201, seq : 38211d732f774867bc08b60f39c3a23d, msgType : 19
[DEBUG] [2021-08-28 15:00:37] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 1.15.226.19:20200, seq : dfedc90594364fc3a107d1739fad55c6, msgType : 19
[DEBUG] [2021-08-28 15:00:39] MutablePropertySources.addLast(106) | Adding PropertySource 'systemProperties' with lowest search precedence
[DEBUG] [2021-08-28 15:00:39] MutablePropertySources.addLast(106) | Adding PropertySource 'systemEnvironment' with lowest search precedence
[DEBUG] [2021-08-28 15:00:39] AbstractEnvironment.<init>(125) | Initialized StandardEnvironment with PropertySources [MapPropertySource@1734853116 {name='systemProperties', properties={java.specification.version=13, sun.cpu.isalist=amd64, sun.jnu.encoding=GBK, java.class.path=D:\ideaproject\asset-app\build\classes\java\main;D:\ideaproject\asset-app\build\resources\main;D:\.grade\caches\modules-2\files-2.1\org.fisco-bcos.java-sdk\fisco-bcos-java-sdk\2.7.2\f9b1c110567aae2a49477f97f1bebe6c45011fe8\fisco-bcos-java-sdk-2.7.2.jar;D:\.grade\caches\modules-2\files-2.1\org.fisco-bcos\netty-sm-ssl-context\1.2.0\6a987bc9092495b938e5a8bd6a6c5b672cb7a4e8\netty-sm-ssl-context-1.2.0.jar;D:\.grade\caches\modules-2\files-2.1\org.slf4j\slf4j-log4j12\1.7.30\c21f55139d8141d2231214fb1feaf50a1edca95e\slf4j-log4j12-1.7.30.jar;D:\.grade\caches\modules-2\files-2.1\org.springframework\spring-context\4.3.27.RELEASE\f7ffe3a6b68fd16515aafdffb6550935c3601a85\spring-context-4.3.27.RELEASE.jar;D:\.grade\caches\modules-2\files-2.1\org.springframework\spring-tx\4.3.27.RELEASE\d3acbba626f3d45062201ed27a17a7f2c08e2ab0\spring-tx-4.3.27.RELEASE.jar;D:\.grade\caches\modules-2\files-2.1\org.springframework\spring-aop\4.3.27.RELEASE\a6900112311407df79d6549c540a83872182c9bd\spring-aop-4.3.27.RELEASE.jar;D:\.grade\caches\modules-2\files-2.1\org.springframework\spring-beans\4.3.27.RELEASE\6e3e15abc92989708ef94ac6055dc5665b03e921\spring-beans-4.3.27.RELEASE.jar;D:\.grade\caches\modules-2\files-2.1\org.springframework\spring-expression\4.3.27.RELEASE\bddfa94e415a7e53e85643d479e15be25c091bd4\spring-expression-4.3.27.RELEASE.jar;D:\.grade\caches\modules-2\files-2.1\org.springframework\spring-core\4.3.27.RELEASE\ab25ccb3857069b516b9fdee7f0ff3a3bb07639e\spring-core-4.3.27.RELEASE.jar;D:\.grade\caches\modules-2\files-2.1\org.slf4j\slf4j-api\1.7.30\b5a4b6d16ab13e34a88fae84c35cd5d68cac922c\slf4j-api-1.7.30.jar;D:\.grade\caches\modules-2\files-2.1\log4j\log4j\1.2.17\5af35056b4d257e4b64b9e8069c0746e8b08629f\log4j-1.2.17.jar;D:\.grade\caches\modules-2\files-2.1\org.bouncycastle\bcprov-jdk15on\1.60\bd47ad3bd14b8e82595c7adaa143501e60842a84\bcprov-jdk15on-1.60.jar;D:\.grade\caches\modules-2\files-2.1\org.apache.commons\commons-lang3\3.1\905075e6c80f206bbe6cf1e809d2caa69f420c76\commons-lang3-3.1.jar;D:\.grade\caches\modules-2\files-2.1\io.netty\netty-all\4.1.53.Final\fe61db8de0babb6ac5b87a8dd9ba017658f2f10d\netty-all-4.1.53.Final.jar;D:\.grade\caches\modules-2\files-2.1\com.fasterxml.jackson.core\jackson-databind\2.11.0\8f5aaf3878b0647ff3a16610af53b1a5c05d9f15\jackson-databind-2.11.0.jar;D:\.grade\caches\modules-2\files-2.1\commons-io\commons-io\2.4\b1b6ea3b7e4aa4f492509a4952029cd8e48019ad\commons-io-2.4.jar;D:\.grade\caches\modules-2\files-2.1\com.squareup\javapoet\1.7.0\4fdcf1fc27c1a8f55d1109df986c923152f07759\javapoet-1.7.0.jar;D:\.grade\caches\modules-2\files-2.1\info.picocli\picocli\3.6.0\658e0dce77754c7df1e770c246aea0d25808dca7\picocli-3.6.0.jar;D:\.grade\caches\modules-2\files-2.1\com.webank\key-mini-toolkit\1.0.3\1e0f70274a5bdda552dfb64ff6714a284d08b00f\key-mini-toolkit-1.0.3.jar;D:\.grade\caches\modules-2\files-2.1\com.moandjiezana.toml\toml4j\0.7.2\a03337911d0bd2c40932aca3946edb30d0e7d0c\toml4j-0.7.2.jar;D:\.grade\caches\modules-2\files-2.1\commons-logging\commons-logging\1.2\4bfc12adfe4842bf07b657f0369c4cb522955686\commons-logging-1.2.jar;D:\.grade\caches\modules-2\files-2.1\org.fisco-bcos\tcnative\2.0.34.0\d76b76c1fdadce1d9df9e1c7aa6a79bc24c7018d\tcnative-2.0.34.0.jar;D:\.grade\caches\modules-2\files-2.1\com.fasterxml.jackson.core\jackson-annotations\2.11.0\c626020ae55d19c690d25cb51c1532ba76e5890f\jackson-annotations-2.11.0.jar;D:\.grade\caches\modules-2\files-2.1\com.fasterxml.jackson.core\jackson-core\2.11.0\f84302e14648f9f63c0c73951054aeb2ff0b810a\jackson-core-2.11.0.jar;D:\.grade\caches\modules-2\files-2.1\org.projectlombok\lombok\1.18.6\616105b0831250a2e443447508e6a8b26bc466fb\lombok-1.18.6.jar;D:\.grade\caches\modules-2\files-2.1\com.google.code.gson\gson\2.8.1\2a8e0aa38a2e21cb39e2f5a7d6704cbdc941da0\gson-2.8.1.jar, java.vm.vendor=Azul Systems, Inc., sun.arch.data.model=64, user.variant=, java.vendor.url=http://www.azul.com/, user.timezone=Asia/Shanghai, java.vm.specification.version=13, os.name=Windows 10, user.country=CN, sun.java.launcher=SUN_STANDARD, sun.boot.library.path=C:\Users\CIAge\.jdks\azul-13.0.8\bin, sun.java.command=org.fisco.bcos.transhash.trans.Test2, jdk.debug=release, sun.cpu.endian=little, user.home=C:\Users\CIAge, user.language=zh, java.specification.vendor=Oracle Corporation, java.version.date=2021-07-20, java.home=C:\Users\CIAge\.jdks\azul-13.0.8, file.separator=\, java.vm.compressedOopsMode=32-bit, line.separator=
, java.vm.specification.vendor=Oracle Corporation, jdk.vendor.version=Zulu13.42+17-CA, java.specification.name=Java Platform API Specification, user.script=, sun.management.compiler=HotSpot 64-Bit Tiered Compilers, java.runtime.version=13.0.8+5-MTS, user.name=CIAge, path.separator=;, os.version=10.0, java.runtime.name=OpenJDK Runtime Environment, file.encoding=GBK, java.vm.name=OpenJDK 64-Bit Server VM, java.vendor.version=Zulu13.42+17-CA, java.vendor.url.bug=http://www.azul.com/support/, java.io.tmpdir=C:\Users\CIAge\AppData\Local\Temp\, java.version=13.0.8, user.dir=D:\ideaproject\asset-app, os.arch=amd64, java.vm.specification.name=Java Virtual Machine Specification, sun.os.patch.level=, java.library.path=C:\Users\CIAge\.jdks\azul-13.0.8\bin;C:\windows\Sun\Java\bin;C:\windows\system32;C:\windows;D:\Anaconda3;D:\Anaconda3\Library\mingw-w64\bin;D:\Anaconda3\Library\usr\bin;D:\Anaconda3\Library\bin;D:\Anaconda3\Scripts;C:\Program Files\NVIDIA GPU Computing Toolkit\CUDA\v11.4\bin;C:\Program Files\NVIDIA GPU Computing Toolkit\CUDA\v11.4\libnvvp;C:\Program Files (x86)\NetSarang\Xshell 6\;C:\windows\system32;C:\windows;C:\windows\System32\Wbem;C:\windows\System32\WindowsPowerShell\v1.0\;C:\windows\System32\OpenSSH\;C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common;C:\Program Files\NVIDIA Corporation\NVIDIA NvDLISR;C:\Program Files (x86)\Microsoft SQL Server\100\Tools\Binn\;C:\Program Files\Microsoft SQL Server\100\Tools\Binn\;C:\Program Files\Microsoft SQL Server\100\DTS\Binn\;C:\Program Files\nodejs\;C:\Program Files\Microsoft SQL Server\Client SDK\ODBC\170\Tools\Binn\;C:\Program Files (x86)\Microsoft SQL Server\150\Tools\Binn\;C:\Program Files\Microsoft SQL Server\150\Tools\Binn\;C:\Program Files\Microsoft SQL Server\150\DTS\Binn\;C:\Program Files\Azure Data Studio\bin;C:\Program Files\PuTTY\;C:\Program Files (x86)\NetSarang\Xshell 7\;C:\Program Files (x86)\NetSarang\Xftp 7\;D:\apache-maven-3.8.1\bin;D:\apache-tomcat-10.0.6\bin;D:\apache-tomcat-10.0.6\lib;D:\jdk-16.0.1_windows-x64_bin\jdk-16.0.1\bin;C:\Program Files\NVIDIA Corporation\Nsight Compute 2021.2.0\;C:\Program Files\Git\cmd;C:\Program Files\dotnet\;C:\Program Files\Geth;D:\go-ipfs_v0.9.1_windows-386\go-ipfs;C:\Users\CIAge\PycharmProjects\pythonProject\venv\Scripts;C:\Program Files (x86)\Mozilla Firefox;C:\Users\CIAge\AppData\Local\Microsoft\WindowsApps;C:\mingw64\bin;C:\Users\CIAge\AppData\Roaming\npm;C:\Program Files\Azure Data Studio\bin;C:\Program Files\JetBrains\PyCharm 2021.2\bin;;C:\Program Files\JetBrains\WebStorm 2021.1.1\bin;;C:\Program Files\JetBrains\IntelliJ IDEA Educational Edition 2021.1\bin;;C:\Users\CIAge\AppData\Local\Programs\Microsoft VS Code\bin;C:\Users\CIAge\.dotnet\tools;C:\Users\CIAge\AppData\Local\GitHubDesktop\bin;C:\Program Files\JetBrains\IntelliJ IDEA 2021.2\bin;;., java.vm.info=mixed mode, sharing, java.vendor=Azul Systems, Inc., java.vm.version=13.0.8+5-MTS, sun.io.unicode.encoding=UnicodeLittle, java.class.version=57.0}}, SystemEnvironmentPropertySource@703504298 {name='systemEnvironment', properties={USERDOMAIN_ROAMINGPROFILE=LAPTOP-RJG7H4UD, PROCESSOR_LEVEL=6, RegionCode=APJ, SESSIONNAME=Console, ALLUSERSPROFILE=C:\ProgramData, ETHEREUM_SOCKET=\\.\pipe\geth.ipc, PROCESSOR_ARCHITECTURE=AMD64, PSModulePath=C:\Program Files\WindowsPowerShell\Modules;C:\windows\system32\WindowsPowerShell\v1.0\Modules;C:\Program Files (x86)\Microsoft SQL Server\150\Tools\PowerShell\Modules\, SystemDrive=C:, KMP_DUPLICATE_LIB_OK=TRUE, USERNAME=CIAge, ProgramFiles(x86)=C:\Program Files (x86), FPS_BROWSER_USER_PROFILE_STRING=Default, PATHEXT=.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC, DriverData=C:\Windows\System32\Drivers\DriverData, OneDriveConsumer=C:\Users\CIAge\OneDrive, IntelliJ IDEA Educational Edition=C:\Program Files\JetBrains\IntelliJ IDEA Educational Edition 2021.1\bin;, platformcode=KV, ProgramData=C:\ProgramData, ProgramW6432=C:\Program Files, HOMEPATH=\Users\CIAge, PROCESSOR_IDENTIFIER=Intel64 Family 6 Model 158 Stepping 10, GenuineIntel, M2_HOME=D:\apache-maven-3.8.1, ProgramFiles=C:\Program Files, PUBLIC=C:\Users\Public, windir=C:\windows, =::=::\, LOCALAPPDATA=C:\Users\CIAge\AppData\Local, IntelliJ IDEA=C:\Program Files\JetBrains\IntelliJ IDEA 2021.2\bin;, USERDOMAIN=LAPTOP-RJG7H4UD, FPS_BROWSER_APP_PROFILE_STRING=Internet Explorer, LOGONSERVER=\\LAPTOP-RJG7H4UD, JAVA_HOME=D:\jdk-16.0.1_windows-x64_bin\jdk-16.0.1, WebStorm=C:\Program Files\JetBrains\WebStorm 2021.1.1\bin;, CATALINA_BASE=D:\apache-tomcat-10.0.6, OneDrive=C:\Users\CIAge\OneDrive, APPDATA=C:\Users\CIAge\AppData\Roaming, CUDA_PATH_V11_4=C:\Program Files\NVIDIA GPU Computing Toolkit\CUDA\v11.4, NVTOOLSEXT_PATH=C:\Program Files\NVIDIA Corporation\NvToolsExt\, CommonProgramFiles=C:\Program Files\Common Files, Path=D:\Anaconda3;D:\Anaconda3\Library\mingw-w64\bin;D:\Anaconda3\Library\usr\bin;D:\Anaconda3\Library\bin;D:\Anaconda3\Scripts;C:\Program Files\NVIDIA GPU Computing Toolkit\CUDA\v11.4\bin;C:\Program Files\NVIDIA GPU Computing Toolkit\CUDA\v11.4\libnvvp;C:\Program Files (x86)\NetSarang\Xshell 6\;C:\windows\system32;C:\windows;C:\windows\System32\Wbem;C:\windows\System32\WindowsPowerShell\v1.0\;C:\windows\System32\OpenSSH\;C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common;C:\Program Files\NVIDIA Corporation\NVIDIA NvDLISR;C:\Program Files (x86)\Microsoft SQL Server\100\Tools\Binn\;C:\Program Files\Microsoft SQL Server\100\Tools\Binn\;C:\Program Files\Microsoft SQL Server\100\DTS\Binn\;C:\Program Files\nodejs\;C:\Program Files\Microsoft SQL Server\Client SDK\ODBC\170\Tools\Binn\;C:\Program Files (x86)\Microsoft SQL Server\150\Tools\Binn\;C:\Program Files\Microsoft SQL Server\150\Tools\Binn\;C:\Program Files\Microsoft SQL Server\150\DTS\Binn\;C:\Program Files\Azure Data Studio\bin;C:\Program Files\PuTTY\;C:\Program Files (x86)\NetSarang\Xshell 7\;C:\Program Files (x86)\NetSarang\Xftp 7\;D:\apache-maven-3.8.1\bin;D:\apache-tomcat-10.0.6\bin;D:\apache-tomcat-10.0.6\lib;D:\jdk-16.0.1_windows-x64_bin\jdk-16.0.1\bin;C:\Program Files\NVIDIA Corporation\Nsight Compute 2021.2.0\;C:\Program Files\Git\cmd;C:\Program Files\dotnet\;C:\Program Files\Geth;D:\go-ipfs_v0.9.1_windows-386\go-ipfs;C:\Users\CIAge\PycharmProjects\pythonProject\venv\Scripts;C:\Program Files (x86)\Mozilla Firefox;C:\Users\CIAge\AppData\Local\Microsoft\WindowsApps;C:\mingw64\bin;C:\Users\CIAge\AppData\Roaming\npm;C:\Program Files\Azure Data Studio\bin;C:\Program Files\JetBrains\PyCharm 2021.2\bin;;C:\Program Files\JetBrains\WebStorm 2021.1.1\bin;;C:\Program Files\JetBrains\IntelliJ IDEA Educational Edition 2021.1\bin;;C:\Users\CIAge\AppData\Local\Programs\Microsoft VS Code\bin;C:\Users\CIAge\.dotnet\tools;C:\Users\CIAge\AppData\Local\GitHubDesktop\bin;C:\Program Files\JetBrains\IntelliJ IDEA 2021.2\bin;, PyCharm=C:\Program Files\JetBrains\PyCharm 2021.2\bin;, MKL_SERIAL=YES, OS=Windows_NT, COMPUTERNAME=LAPTOP-RJG7H4UD, NVCUDASAMPLES_ROOT=C:\ProgramData\NVIDIA Corporation\CUDA Samples\v11.4, CATALINA_HOME=D:\apache-tomcat-10.0.6, CUDA_PATH=C:\Program Files\NVIDIA GPU Computing Toolkit\CUDA\v11.4, OnlineServices=Online Services, PROCESSOR_REVISION=9e0a, CommonProgramW6432=C:\Program Files\Common Files, ComSpec=C:\windows\system32\cmd.exe, NVCUDASAMPLES11_4_ROOT=C:\ProgramData\NVIDIA Corporation\CUDA Samples\v11.4, SystemRoot=C:\windows, TEMP=C:\Users\CIAge\AppData\Local\Temp, HOMEDRIVE=C:, USERPROFILE=C:\Users\CIAge, TMP=C:\Users\CIAge\AppData\Local\Temp, CommonProgramFiles(x86)=C:\Program Files (x86)\Common Files, NUMBER_OF_PROCESSORS=8, IDEA_INITIAL_DIRECTORY=C:\Program Files\JetBrains\IntelliJ IDEA 2021.2\bin}}]
[INFO] [2021-08-28 15:00:39] AbstractApplicationContext.prepareRefresh(583) | Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@5a61f5df: startup date [Sat Aug 28 15:00:39 CST 2021]; root of context hierarchy
[DEBUG] [2021-08-28 15:00:39] MutablePropertySources.addLast(106) | Adding PropertySource 'systemProperties' with lowest search precedence
[DEBUG] [2021-08-28 15:00:39] MutablePropertySources.addLast(106) | Adding PropertySource 'systemEnvironment' with lowest search precedence
